t,C-by-GE-E6AC69A9_humidity,C-by-GE-E6AC69A9_temperature,M_BEDRM_humidity,M_BEDRM_temperature,M_BKROOM_humidity,M_BKROOM_temperature,M_BSMNT_humidity,M_BSMNT_temperature,M_GARAGE_humidity,M_GARAGE_temperature,M_GUEST_humidity,M_GUEST_temperature,M_LVNGRM_humidity,M_LVNGRM_temperature,M_NURSERY_humidity,M_NURSERY_temperature,M_OFFICE_humidity,M_OFFICE_temperature,nursery_particles_03um,nursery_particles_05um,nursery_particles_100um,nursery_particles_10um,nursery_particles_25um,nursery_particles_50um,nursery_pm100_env,nursery_pm100_standard,nursery_pm25_env,nursery_pm25_standard,tree_water_normalized,tree_water_raw
2022-12-16T09:10:00-05:00,,,,,,,,,,,,,,,,,,,40.5,11.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T09:15:00-05:00,,,,,,,,,,,,,,,,,,,39.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T09:20:00-05:00,,,,,,,,,,,,,,,,,,,45.0,11.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T09:25:00-05:00,,,,,,,,,,,,,,,,,,,61.5,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T09:30:00-05:00,,,,,,,,,,,,,,,,,,,39.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T09:35:00-05:00,,,,,,,,,,,,,,,,,,,36.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T09:40:00-05:00,,,,,,,,,,,,,,,,,,,42.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T09:45:00-05:00,,,,,,,,,,,,,,,,,,,39.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T09:50:00-05:00,,,,,,,,,,,,,,,,,,,48.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T09:55:00-05:00,,,,,,,,,,,,,,,,,,,48.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T10:00:00-05:00,,,,,,,,,,,,,,,,,,,49.5,13.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T10:05:00-05:00,,,,,,,,,,,,,,,,,,,61.5,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T10:10:00-05:00,,,,,,,,,,,,,,,,,,,48.0,13.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T10:15:00-05:00,,,,,,,,,,,,,,,,,,,55.5,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T10:20:00-05:00,,,,,,,,,,,,,,,,,,,76.5,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T10:25:00-05:00,,,,,,,,,,,,,,,,,,,54.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T10:30:00-05:00,,,,,,,,,,,,,,,,,,,63.0,16.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T10:35:00-05:00,,,,,,,,,,,,,,,,,,,63.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T10:40:00-05:00,,,,,,,,,,,,,,,,,,,67.5,19.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T10:45:00-05:00,,,,,,,,,,,,,,,,,,,70.5,18.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T10:50:00-05:00,,,,,,,,,,,,,,,,,,,73.5,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T10:55:00-05:00,,,,,,,,,,,,,,,,,,,70.5,22.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T11:00:00-05:00,,,,,,,,,,,,,,,,,,,72.0,17.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T11:05:00-05:00,,,,,,,,,,,,,,,,,,,87.0,25.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T11:10:00-05:00,,,,,,,,,,,,,,,,,,,91.5,26.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T11:15:00-05:00,,,,,,,,,,,,,,,,,,,90.0,26.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T11:20:00-05:00,,,,,,,,,,,,,,,,,,,114.0,30.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T11:25:00-05:00,,,,,,,,,,,,,,,,,,,102.0,28.5,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T11:30:00-05:00,,,,,,,,,,,,,,,,,,,85.5,26.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T11:35:00-05:00,,,,,,,,,,,,,,,,,,,108.0,30.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T11:40:00-05:00,,,,,,,,,,,,,,,,,,,129.0,34.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T11:45:00-05:00,,,,,,,,,,,,,,,,,,,117.0,33.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T11:50:00-05:00,,,,,,,,,,,,,,,,,,,102.0,28.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T11:55:00-05:00,,,,,,,,,,,,,,,,,,,135.0,36.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T12:00:00-05:00,,,,,,,,,,,,,,,,,,,123.0,32.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T12:05:00-05:00,,,,,,,,,,,,,,,,,,,139.5,42.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T12:10:00-05:00,,,,,,,,,,,,,,,,,,,144.0,40.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T12:15:00-05:00,,,,,,,,,,,,,,,,,,,159.0,44.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T12:20:00-05:00,,,,,,,,,,,,,,,,,,,136.5,39.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T12:25:00-05:00,,,,,,,,,,,,,,,,,,,147.0,35.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T12:30:00-05:00,,,,,,,,,,,,,,,,,,,160.5,45.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T12:35:00-05:00,,,,,,,,,,,,,,,,,,,136.5,39.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T12:40:00-05:00,,,,,,,,,,,,,,,,,,,133.5,36.5,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T12:45:00-05:00,,,,,,,,,,,,,,,,,,,159.0,46.5,0.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,,
2022-12-16T12:50:00-05:00,,,,,,,,,,,,,,,,,,,151.5,39.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T12:55:00-05:00,,,,,,,,,,,,,,,,,,,184.5,52.5,0.0,6.5,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-16T13:00:00-05:00,,,,,,,,,,,,,,,,,,,186.0,50.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,,
2022-12-16T13:05:00-05:00,,,,,,,,,,,,,,,,,,,204.0,56.5,0.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-16T13:10:00-05:00,,,,,,,,,,,,,,,,,,,193.5,55.5,0.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-16T13:15:00-05:00,,,,,,,,,,,,,,,,,,,208.5,62.5,0.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-16T13:20:00-05:00,,,,,,,,,,,,,,,,,,,229.5,62.5,0.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,,
2022-12-16T13:25:00-05:00,,,,,,,,,,,,,,,,,,,223.5,61.0,0.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,9.0
2022-12-16T13:30:00-05:00,,,,,,,,,,,,,,,,,,,211.5,60.0,0.0,8.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,9.0
2022-12-16T13:35:00-05:00,,,,,,,,,,,,,,,,,,,246.0,69.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-16T13:40:00-05:00,,,,,,,,,,,,,,,,,,,226.5,60.0,0.0,6.0,0.0,0.0,0.5,0.5,0.5,0.5,,94.0
2022-12-16T13:45:00-05:00,,,,,,,,,,,,,,,,,,,202.5,57.0,0.0,8.5,0.0,0.0,1.0,1.0,1.0,1.0,,95.0
2022-12-16T13:50:00-05:00,,,,,,,,,,,,,,,,,,,219.0,55.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,,92.0
2022-12-16T13:55:00-05:00,,,,,,,,,,,,,,,,,,,216.0,59.0,0.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-16T14:00:00-05:00,,,,,,,,,,,,,,,,,,,205.5,61.0,0.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-16T14:05:00-05:00,,,,,,,,,,,,,,,,,,,220.5,58.0,0.0,8.5,1.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-16T14:10:00-05:00,,,,,,,,,,,,,,,,,,,229.5,65.0,0.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-16T14:15:00-05:00,,,,,,,,,,,,,,,,,,,228.0,60.0,0.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-16T14:20:00-05:00,,,,,,,,,,,,,,,,,,,216.0,60.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-16T14:25:00-05:00,,,,,,,,,,,,,,,,,,,231.0,66.0,0.0,8.5,0.0,0.0,0.5,0.5,0.0,0.0,,
2022-12-16T14:30:00-05:00,,,,,,,,,,,,,,,,,,,234.0,67.5,0.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-16T14:35:00-05:00,,,,,,,,,,,,,,,,,,,228.0,66.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-16T14:40:00-05:00,,,,,,,,,,,,,,,,,,,211.5,60.5,0.0,9.5,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-16T14:45:00-05:00,,,,,,,,,,,,,,,,,,,198.0,56.5,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T14:50:00-05:00,,,,,,,,,,,,,,,,,,,205.5,56.5,0.0,7.5,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-16T14:55:00-05:00,,,,,,,,,,,,,,,,,,,196.5,56.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T15:00:00-05:00,,,,,,,,,,,,,,,,,,,208.5,55.5,0.0,7.0,0.0,0.0,0.5,0.5,0.0,0.0,,
2022-12-16T15:05:00-05:00,,,,,,,,,,,,,,,,,,,187.5,51.5,0.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,,
2022-12-16T15:10:00-05:00,,,,,,,,,,,,,,,,,,,210.0,58.0,0.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-16T15:15:00-05:00,,,,,,,,,,,,,,,,,,,184.5,52.0,0.0,7.0,0.0,0.0,0.5,0.5,0.5,0.5,,
2022-12-16T15:20:00-05:00,,,,,,,,,,,,,,,,,,,196.5,53.0,0.0,7.5,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-16T15:25:00-05:00,,,,,,,,,,,,,,,,,,,201.0,57.5,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-16T15:30:00-05:00,,,,,,,,,,,,,,,,,,,220.5,62.5,0.0,7.5,0.0,0.0,1.0,1.0,1.0,1.0,,90.0
2022-12-16T15:35:00-05:00,,,,,,,,,,,,,,,,,,,181.5,50.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,90.0
2022-12-16T15:40:00-05:00,,,,,,,,,,,,,,,,,,,210.0,58.5,0.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,,11.0
2022-12-16T15:45:00-05:00,,,,,,,,,,,,,,,,,,,228.0,60.0,0.0,6.0,0.0,0.0,0.5,0.5,0.0,0.0,,12.0
2022-12-16T15:50:00-05:00,,,38.1,25.305,,,46.0,20.48,,,52.2,19.23,43.4,21.98,47.0,20.77,50.3,20.53,219.0,58.5,0.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,,12.0
2022-12-16T15:55:00-05:00,,,38.1,25.3,,,46.1,20.4,,,52.3,19.225,43.4,21.97,47.0,20.74,50.3,20.55,252.0,71.5,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,,12.0
2022-12-16T16:00:00-05:00,,,38.2,25.21,,,46.3,20.29,,,52.3,19.18,43.4,21.92,47.1,20.66,50.4,20.55,231.0,63.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,12.0
2022-12-16T16:05:00-05:00,,,38.2,25.095,,,46.349999999999994,20.21,,,52.4,19.12,43.4,21.87,54.0,21.09,50.4,20.54,249.0,74.5,0.0,10.5,0.0,0.0,1.0,1.0,1.0,1.0,,12.0
2022-12-16T16:10:00-05:00,,,38.3,25.009999999999998,,,,,,,52.3,19.09,43.45,21.85,47.55,21.81,50.4,20.54,237.0,66.0,0.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,,13.0
2022-12-16T16:15:00-05:00,,,38.4,24.9,,,,,,,52.4,19.03,43.4,21.8,45.5,22.055,50.4,20.53,234.0,72.5,0.0,8.5,0.0,0.0,1.0,1.0,1.0,1.0,,13.0
2022-12-16T16:20:00-05:00,,,38.5,24.87,,,,,,,52.4,19.005000000000003,43.1,21.759999999999998,45.8,21.44,50.3,20.53,249.0,70.5,0.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,,13.0
2022-12-16T16:25:00-05:00,,,38.6,24.795,,,,,,,52.5,18.99,43.3,21.71,46.2,21.06,50.4,20.52,246.0,69.0,0.0,9.5,0.0,0.0,1.0,1.0,1.0,1.0,,13.0
2022-12-16T16:30:00-05:00,,,38.9,24.75,,,,,,,52.5,18.94,43.3,21.685000000000002,46.5,20.85,50.3,20.51,250.5,73.5,0.0,7.5,0.0,0.0,1.0,1.0,1.0,1.0,,13.0
2022-12-16T16:35:00-05:00,,,38.8,24.69,,,,,,,52.5,18.91,43.3,21.65,46.8,20.655,50.3,20.51,252.0,69.5,0.0,6.5,0.0,0.0,1.0,1.0,1.0,1.0,,13.0
2022-12-16T16:40:00-05:00,,,,,,,,,,,52.5,18.89,43.3,21.65,47.0,20.55,50.3,20.49,276.0,79.5,0.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,,13.0
2022-12-16T16:45:00-05:00,,,,,,,47.0,19.82,,,52.6,18.87,43.3,21.64,47.1,20.43,50.3,20.48,250.5,72.5,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,,13.0
2022-12-16T16:50:00-05:00,,,,,,,,,,,52.6,18.855,43.3,21.63,47.1,20.39,50.2,20.47,304.5,87.0,0.0,10.0,0.0,0.0,2.0,2.0,1.0,1.0,,14.0
2022-12-16T16:55:00-05:00,,,,,,,47.1,19.795,,,52.6,18.82,43.5,21.63,47.2,20.35,50.3,20.465,247.5,70.5,0.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,,14.0
2022-12-16T17:00:00-05:00,,,,,,,47.1,19.78,,,52.7,18.8,43.8,21.61,47.2,20.33,50.2,20.45,252.0,66.0,0.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,,14.0
2022-12-16T17:05:00-05:00,,,,,,,47.1,19.735,,,52.7,18.79,44.3,21.61,47.3,20.31,50.3,20.44,244.5,69.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,,14.0
2022-12-16T17:10:00-05:00,,,,,,,47.150000000000006,19.705,,,52.7,18.76,43.9,21.585,47.3,20.285,50.2,20.44,262.5,71.0,0.0,7.0,2.0,0.0,1.0,1.0,1.0,1.0,,15.0
2022-12-16T17:15:00-05:00,,,,,,,47.2,19.7,,,52.8,18.75,44.2,21.54,47.4,20.23,50.3,20.42,276.0,71.5,0.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,,15.0
2022-12-16T17:20:00-05:00,,,,,,,47.3,19.75,,,52.8,18.91,44.1,21.5,47.5,20.225,50.3,20.41,256.5,70.0,0.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,,16.0
2022-12-16T17:25:00-05:00,,,,,64.85,14.195,,,,,52.5,19.15,44.0,21.52,47.5,20.32,50.3,20.41,279.0,78.0,0.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,,16.0
2022-12-16T17:30:00-05:00,,,,,59.8,18.84,46.7,20.26,,,52.4,19.265,43.9,21.57,47.3,20.35,50.2,20.43,252.0,74.0,0.0,10.5,0.0,0.0,1.0,1.0,1.0,1.0,,15.0
2022-12-16T17:35:00-05:00,,,,,41.4,19.96,,,67.8,8.07,52.4,19.32,43.8,21.63,47.3,20.38,50.2,20.44,271.5,76.5,0.0,7.5,0.0,0.0,1.0,1.0,1.0,1.0,,14.0
2022-12-16T17:40:00-05:00,,,,,40.45,16.755000000000003,45.8,20.78,65.9,8.07,52.4,19.38,43.6,21.69,47.2,20.41,50.2,20.45,228.0,59.5,0.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,,14.0
2022-12-16T17:45:00-05:00,569.8,0.0,,,43.2,13.58,45.4,20.99,65.9,8.08,52.3,19.439999999999998,,,,,,,261.0,71.5,0.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,,13.0
2022-12-16T17:50:00-05:00,,,,,45.0,11.98,,,67.7,8.08,52.3,19.47,43.55,21.85,,,,,238.5,63.5,0.0,10.5,0.0,0.0,1.0,1.0,1.0,1.0,,14.0
2022-12-16T17:55:00-05:00,,,,,46.349999999999994,11.114999999999998,,,68.0,8.07,,,,,47.2,20.63,50.2,20.48,271.5,76.0,0.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,,15.0
2022-12-16T18:00:00-05:00,,,,,47.3,10.49,,,68.1,8.07,,,,,47.2,20.63,50.2,20.48,238.5,61.0,0.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,,16.0
2022-12-16T18:05:00-05:00,,,,,47.8,10.219999999999999,,,68.2,8.07,52.3,19.56,,,,,,,261.0,72.5,0.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,,16.0
2022-12-16T18:10:00-05:00,,,,,48.150000000000006,10.04,,,68.3,8.06,,,43.4,22.185000000000002,,,,,223.5,67.0,0.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,,17.0
2022-12-16T18:15:00-05:00,,,,,48.4,9.9,,,68.4,8.05,,,,,47.1,20.6,50.4,20.51,259.5,70.0,0.0,8.5,0.0,0.0,1.0,1.0,1.0,1.0,,17.0
2022-12-16T18:20:00-05:00,,,,,48.7,9.82,,,68.4,8.05,52.3,19.34,,,47.2,20.58,50.4,20.490000000000002,271.5,79.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,,17.0
2022-12-16T18:25:00-05:00,,,,,48.7,9.78,,,68.4,8.03,52.4,19.32,43.45,22.13,47.3,20.49,50.4,20.49,330.0,90.0,0.0,9.5,0.0,0.0,1.0,1.0,1.0,1.0,,16.0
2022-12-16T18:30:00-05:00,,,,,48.849999999999994,9.715,46.5,20.35,68.4,8.03,52.4,19.29,43.4,22.12,47.3,20.47,50.4,20.485,318.0,93.0,0.0,12.0,0.0,0.0,2.0,2.0,1.0,1.0,,16.0
2022-12-16T18:35:00-05:00,,,,,48.95,9.675,,,68.4,8.03,52.4,19.22,43.4,22.075,47.4,20.44,50.4,20.48,333.0,89.0,0.0,14.0,1.0,0.0,2.0,2.0,2.0,2.0,,15.0
2022-12-16T18:40:00-05:00,,,,,49.0,9.66,,,68.4,8.02,52.5,19.18,43.4,22.07,47.4,20.39,50.4,20.45,292.5,83.0,0.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,,15.0
2022-12-16T18:45:00-05:00,,,,,49.0,9.64,,,68.4,8.01,52.5,19.14,43.4,22.015,47.5,20.38,50.4,20.45,336.0,93.0,0.0,15.5,2.0,0.0,2.0,2.0,2.0,2.0,,15.0
2022-12-16T18:50:00-05:00,,,,,49.0,9.64,46.9,20.05,68.5,8.01,52.4,19.13,43.3,21.985,47.5,20.36,50.5,20.45,304.5,86.0,0.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,,15.0
2022-12-16T18:55:00-05:00,,,,,49.0,9.62,,,68.4,8.01,52.5,19.09,43.4,21.99,47.5,20.35,50.5,20.43,361.5,106.0,0.0,14.5,1.0,0.0,2.0,2.0,2.0,2.0,,15.0
2022-12-16T19:00:00-05:00,,,,,49.1,9.62,,,68.1,8.14,52.5,19.06,43.6,22.04,47.6,20.36,50.7,20.42,2499.0,716.0,0.0,117.5,6.0,2.0,22.0,22.0,20.0,20.0,,15.0
2022-12-16T19:05:00-05:00,,,,,49.1,9.61,,,67.4,8.27,52.5,19.01,,,,,,,4200.0,1193.0,0.0,201.0,9.5,2.0,36.0,36.0,32.0,34.5,,14.0
2022-12-16T19:10:00-05:00,,,,,49.1,9.59,,,66.6,8.37,52.5,18.99,43.7,21.94,47.6,20.36,50.7,20.41,3610.5,1018.5,0.0,175.5,12.5,2.0,33.0,33.0,29.0,29.0,,14.0
2022-12-16T19:15:00-05:00,,,,,49.1,9.59,,,66.1,8.45,52.5,18.95,43.9,21.9,47.6,20.34,50.6,20.41,3904.5,1076.5,0.0,185.0,15.0,2.0,34.0,34.0,30.5,31.5,,13.0
2022-12-16T19:20:00-05:00,,,,,49.1,9.57,,,65.6,8.52,52.6,18.93,44.0,21.875,47.6,20.325,50.7,20.39,3939.0,1109.0,0.0,191.5,11.5,2.0,33.5,33.5,30.0,31.0,,13.0
2022-12-16T19:25:00-05:00,,,,,49.2,9.59,,,65.2,8.575,52.7,18.91,44.0,21.85,47.6,20.29,50.6,20.39,3997.5,1114.5,0.0,177.5,10.0,2.0,32.0,32.0,30.0,31.0,,13.0
2022-12-16T19:30:00-05:00,,,,,49.1,9.55,,,64.7,8.61,52.7,18.89,44.2,21.81,47.7,20.285,50.7,20.375,4083.0,1145.0,0.0,193.0,10.0,2.0,35.0,35.0,32.0,34.0,,13.0
2022-12-16T19:35:00-05:00,,,,,49.2,9.56,47.3,19.74,64.5,8.614999999999998,52.7,18.88,44.1,21.805,47.7,20.25,50.7,20.37,4180.5,1187.0,0.0,207.0,15.0,2.0,37.5,37.5,33.0,35.5,,13.0
2022-12-16T19:40:00-05:00,,,39.75,23.299999999999997,49.1,9.55,,,64.1,8.64,52.7,18.85,44.1,21.76,47.7,20.26,50.7,20.36,3874.5,1104.5,0.0,191.5,13.0,2.0,34.0,34.0,31.0,32.5,,13.0
2022-12-16T19:45:00-05:00,,,,,49.2,9.54,47.3,19.7,63.9,8.64,52.7,18.81,44.1,21.795,47.8,20.21,50.7,20.36,3795.0,1081.5,1.0,192.0,16.0,4.0,35.0,35.0,31.0,32.0,,13.0
2022-12-16T19:50:00-05:00,,,39.7,23.285,49.2,9.55,47.3,19.69,63.6,8.64,52.8,18.8,43.8,21.77,47.8,20.24,50.8,20.345,3586.5,1021.0,0.0,170.5,9.0,0.0,30.0,30.0,29.0,29.0,,14.0
2022-12-16T19:55:00-05:00,,,39.7,23.25,49.2,9.55,47.3,19.63,63.5,8.64,52.8,18.77,43.7,21.73,47.9,20.2,50.8,20.34,3436.5,973.5,0.0,168.0,13.0,2.0,31.0,31.0,29.0,29.0,,14.0
2022-12-16T20:00:00-05:00,,,,,49.1,9.54,,,63.5,8.62,52.75,18.75,43.6,21.645,48.150000000000006,20.205,51.6,20.34,3432.0,979.0,1.0,185.0,15.5,4.0,32.5,32.5,29.0,30.0,,14.0
2022-12-16T20:05:00-05:00,,,40.2,23.19,49.2,9.535,,,63.3,8.62,52.8,18.725,43.6,21.63,49.4,20.24,52.5,20.34,3150.0,888.5,0.0,161.0,11.0,2.0,29.0,29.0,27.0,27.0,,14.0
2022-12-16T20:10:00-05:00,,,40.4,23.08,49.1,9.54,,,63.2,8.61,52.8,18.695,43.6,21.63,49.4,20.25,52.5,20.36,2694.0,773.5,0.0,129.5,11.5,3.0,25.0,25.0,22.0,22.0,,14.0
2022-12-16T20:15:00-05:00,,,41.3,23.11,49.2,9.52,47.4,19.57,63.0,8.6,52.9,18.68,43.5,21.59,50.4,20.26,53.650000000000006,20.36,2469.0,696.0,0.0,136.0,8.0,2.0,23.0,23.0,20.5,20.5,,14.0
2022-12-16T20:20:00-05:00,,,42.0,23.11,49.1,9.52,,,62.9,8.605,52.8,18.65,43.5,21.58,50.8,20.31,54.0,20.37,2209.5,626.5,0.0,106.0,6.0,2.0,18.0,18.0,17.0,17.0,,14.0
2022-12-16T20:25:00-05:00,,,42.8,23.115000000000002,49.05,9.515,47.5,19.52,62.8,8.58,52.9,18.64,43.4,21.53,51.1,20.33,54.1,20.38,1921.5,545.0,0.0,98.0,6.0,2.0,17.0,17.0,15.0,15.0,,14.0
2022-12-16T20:30:00-05:00,,,42.8,23.07,49.2,9.51,47.5,19.53,62.8,8.57,52.9,18.62,43.4,21.49,50.9,20.32,54.0,20.39,1680.0,478.0,0.0,79.0,4.0,0.0,13.0,13.0,13.0,13.0,,14.0
2022-12-16T20:35:00-05:00,,,42.849999999999994,23.06,,,47.5,19.49,,,53.0,18.6,43.2,21.45,50.650000000000006,20.32,53.75,20.38,1686.0,473.5,0.0,81.0,5.0,0.0,14.0,14.0,13.0,13.0,,14.0
2022-12-16T20:40:00-05:00,,,42.8,23.09,,,,,,,53.0,18.58,42.8,21.4,50.3,20.29,53.4,20.37,1609.5,449.0,0.0,79.0,7.0,2.0,14.0,14.0,12.5,12.5,,14.0
2022-12-16T20:45:00-05:00,,,43.0,23.14,49.3,9.48,47.650000000000006,19.450000000000003,62.95,8.495000000000001,52.9,18.74,43.2,21.365000000000002,49.9,20.275,52.6,20.34,1524.0,436.5,0.0,69.0,2.0,0.0,12.0,12.0,11.0,11.0,,14.0
2022-12-16T20:50:00-05:00,,,42.6,23.195,49.2,9.49,47.7,19.54,62.9,8.47,52.8,18.91,43.9,21.39,49.7,20.28,52.5,20.34,1399.5,395.0,0.0,68.0,6.0,2.0,12.0,12.0,11.0,11.0,,13.0
2022-12-16T20:55:00-05:00,,,42.5,23.25,,,,,62.8,8.47,52.7,19.04,44.3,21.46,49.2,20.32,52.2,20.36,1185.0,333.0,0.0,50.5,2.0,0.0,9.0,9.0,8.5,8.5,,13.0
2022-12-16T21:00:00-05:00,,,42.3,23.29,49.150000000000006,9.485,46.8,20.1,62.7,8.44,52.8,19.175,44.6,21.535,48.9,20.37,52.0,20.36,985.5,281.5,0.0,40.5,2.0,0.0,7.0,7.0,7.0,7.0,,13.0
